No,ObservationDate,Province,Confirmed,Deaths,Recovered
17938,8/15/2021,Jawa Barat,654918,11404,582612
17939,8/15/2021,Jawa Tengah,447085,25361,387018
17940,8/15/2021,Jawa Timur,358017,25227,298843
17941,8/15/2021,Kalimantan Barat,31705,762,26855
17942,8/15/2021,Kalimantan Selatan,58688,1773,45512
17943,8/15/2021,Kalimantan Tengah,39838,1186,33538
17944,8/15/2021,Kalimantan Timur,140240,4449,119816
17945,8/15/2021,Kalimantan Utara,28024,563,20507
17946,8/15/2021,Kepulauan Bangka Belitung,41947,1000,34706
17947,8/15/2021,Kepulauan Riau,50049,1465,45671
17948,8/15/2021,Lampung,42425,2962,33582
17949,8/15/2021,Maluku,14055,238,11462
17950,8/15/2021,Maluku Utara,11176,265,9522
17951,8/15/2021,Nusa Tenggara Barat,23267,631,20831
17952,8/15/2021,Nusa Tenggara Timur,53187,1023,43668
17953,8/15/2021,Papua,30108,477,18092
17954,8/15/2021,Papua Barat,21515,318,19127
17955,8/15/2021,Riau,114776,3232,99050
17956,8/15/2021,Sulawesi Barat,10470,226,8340
17957,8/15/2021,Sulawesi Selatan,97592,1712,83979
17958,8/15/2021,Sulawesi Tengah,35051,1048,23941
17959,8/15/2021,Sulawesi Tenggara,18613,442,15267
17960,8/15/2021,Sulawesi Utara,29618,851,22764
17961,8/15/2021,Sumatera Barat,81887,1796,68642
17962,8/15/2021,Sumatera Selatan,54822,2575,44160
17963,8/15/2021,Sumatera Utara,81409,1916,51131
17964,8/16/2021,Aceh,27774,1189,21106
17965,8/16/2021,Bali,96915,2757,82640
17966,8/16/2021,Banten,124863,2501,114110
17967,8/16/2021,Bengkulu,21436,348,17563
17968,8/16/2021,DKI Jakarta,840959,13078,818810
17969,8/16/2021,Daerah Istimewa Yogyakarta,139160,4327,108634
17970,8/16/2021,Gorontalo,10317,341,8329
17971,8/16/2021,Indonesia,3871738,118833,3381884
17972,8/16/2021,Jambi,25255,575,19845
17973,8/16/2021,Jawa Barat,656777,11457,586040
17974,8/16/2021,Jawa Tengah,450887,25734,390993
17975,8/16/2021,Jawa Timur,359576,25455,302629
17976,8/16/2021,Kalimantan Barat,31925,771,27381
17977,8/16/2021,Kalimantan Selatan,59262,1798,45928
17978,8/16/2021,Kalimantan Tengah,40313,1196,33865
17979,8/16/2021,Kalimantan Timur,140873,4520,121707
17980,8/16/2021,Kalimantan Utara,28211,575,20645
17981,8/16/2021,Kepulauan Bangka Belitung,42182,1015,35252
17982,8/16/2021,Kepulauan Riau,50250,1465,46071
17983,8/16/2021,Lampung,42800,2991,33783
17984,8/16/2021,Maluku,14119,240,11541
17985,8/16/2021,Maluku Utara,11225,265,9575
17986,8/16/2021,Nusa Tenggara Barat,23516,636,21139
17987,8/16/2021,Nusa Tenggara Timur,53625,1041,44637
17988,8/16/2021,Papua,30305,480,18256
17989,8/16/2021,Papua Barat,21541,319,19243
17990,8/16/2021,Riau,115385,3274,100733
17991,8/16/2021,Sulawesi Barat,10536,229,8422
17992,8/16/2021,Sulawesi Selatan,97928,1731,84799
17993,8/16/2021,Sulawesi Tengah,35577,1082,24892
17994,8/16/2021,Sulawesi Tenggara,18699,444,15436
17995,8/16/2021,Sulawesi Utara,29803,865,23113
17996,8/16/2021,Sumatera Barat,82038,1822,69661
17997,8/16/2021,Sumatera Selatan,55059,2600,44656
17998,8/16/2021,Sumatera Utara,82230,1949,52081
17999,8/17/2021,Aceh,28164,1201,21326
18000,8/17/2021,Bali,97903,2805,83677
18001,8/17/2021,Banten,125264,2514,115431
18002,8/17/2021,Bengkulu,21546,350,17663
18003,8/17/2021,DKI Jakarta,841613,13102,819727
18004,8/17/2021,Daerah Istimewa Yogyakarta,140266,4371,111452
18005,8/17/2021,Gorontalo,10379,348,8448
18006,8/17/2021,Indonesia,3892479,120013,3414109
18007,8/17/2021,Jambi,25605,581,20221
18008,8/17/2021,Jawa Barat,658588,11533,589487
18009,8/17/2021,Jawa Tengah,454151,26040,395785
18010,8/17/2021,Jawa Timur,361919,25699,306601
18011,8/17/2021,Kalimantan Barat,32332,787,27907
18012,8/17/2021,Kalimantan Selatan,59931,1838,46542
18013,8/17/2021,Kalimantan Tengah,40650,1204,34155
18014,8/17/2021,Kalimantan Timur,141796,4572,123281
18015,8/17/2021,Kalimantan Utara,28706,586,21072
18016,8/17/2021,Kepulauan Bangka Belitung,42519,1025,35934
18017,8/17/2021,Kepulauan Riau,50534,1482,46535
18018,8/17/2021,Lampung,43167,3030,34158
18019,8/17/2021,Maluku,14142,240,11580
18020,8/17/2021,Maluku Utara,11265,272,9688
18021,8/17/2021,Nusa Tenggara Barat,23717,641,21403
18022,8/17/2021,Nusa Tenggara Timur,54282,1056,45270
18023,8/17/2021,Papua,30539,498,18438
18024,8/17/2021,Papua Barat,21583,323,19385
18025,8/17/2021,Riau,116204,3307,102272
18026,8/17/2021,Sulawesi Barat,10692,231,8597
18027,8/17/2021,Sulawesi Selatan,98402,1761,85556
18028,8/17/2021,Sulawesi Tengah,36468,1103,25345
18029,8/17/2021,Sulawesi Tenggara,18784,447,15703
18030,8/17/2021,Sulawesi Utara,29975,865,23353
18031,8/17/2021,Sumatera Barat,82307,1829,70408
18032,8/17/2021,Sumatera Selatan,55429,2629,45329
18033,8/17/2021,Sumatera Utara,83402,1960,53156
18034,8/18/2021,Aceh,28547,1211,21502
18035,8/18/2021,Bali,98637,2871,84831
18036,8/18/2021,Banten,125474,2529,116062
18037,8/18/2021,Bengkulu,21574,350,17763
18038,8/18/2021,DKI Jakarta,842642,13115,820619
18039,8/18/2021,Daerah Istimewa Yogyakarta,140900,4404,113764
18040,8/18/2021,Gorontalo,10460,352,8488
18041,8/18/2021,Indonesia,3908247,121141,3443903
18042,8/18/2021,Jambi,25726,589,20897
18043,8/18/2021,Jawa Barat,659961,11572,593100
18044,8/18/2021,Jawa Tengah,457225,26332,399735
18045,8/18/2021,Jawa Timur,363419,25923,309818
18046,8/18/2021,Kalimantan Barat,32512,793,28428
18047,8/18/2021,Kalimantan Selatan,60376,1877,47327
18048,8/18/2021,Kalimantan Tengah,40875,1212,34315
18049,8/18/2021,Kalimantan Timur,142434,4644,124938
18050,8/18/2021,Kalimantan Utara,28876,595,21671
18051,8/18/2021,Kepulauan Bangka Belitung,42795,1043,36353
18052,8/18/2021,Kepulauan Riau,50712,1506,46833
18053,8/18/2021,Lampung,43396,3067,34471
18054,8/18/2021,Maluku,14164,240,11645
18055,8/18/2021,Maluku Utara,11284,272,9724
18056,8/18/2021,Nusa Tenggara Barat,23854,648,21669
18057,8/18/2021,Nusa Tenggara Timur,54809,1064,46217
18058,8/18/2021,Papua,30693,499,18543
18059,8/18/2021,Papua Barat,21668,326,19576
18060,8/18/2021,Riau,116793,3337,103370
18061,8/18/2021,Sulawesi Barat,10746,239,8737
18062,8/18/2021,Sulawesi Selatan,98897,1777,86080
18063,8/18/2021,Sulawesi Tengah,36918,1130,25970
18064,8/18/2021,Sulawesi Tenggara,18846,451,15805
18065,8/18/2021,Sulawesi Utara,30225,872,23736
18066,8/18/2021,Sumatera Barat,82739,1841,71065
18067,8/18/2021,Sumatera Selatan,55546,2653,45768
18068,8/18/2021,Sumatera Utara,84271,2007,54659
18069,8/19/2021,Aceh,28902,1223,21740
18070,8/19/2021,Bali,99669,2933,85855
18071,8/19/2021,Banten,125869,2546,116470
18072,8/19/2021,Bengkulu,21703,352,17863
18073,8/19/2021,DKI Jakarta,843373,13149,821568
18074,8/19/2021,Daerah Istimewa Yogyakarta,142075,4461,115883
18075,8/19/2021,Gorontalo,10559,357,8653
18076,8/19/2021,Indonesia,3930300,122633,3472915
18077,8/19/2021,Jambi,26083,597,21343
18078,8/19/2021,Jawa Barat,663492,11799,599041
18079,8/19/2021,Jawa Tengah,458663,26734,401498
18080,8/19/2021,Jawa Timur,366436,26143,313546
18081,8/19/2021,Kalimantan Barat,32981,819,28953
18082,8/19/2021,Kalimantan Selatan,61167,1906,48089
18083,8/19/2021,Kalimantan Tengah,41177,1217,34517
18084,8/19/2021,Kalimantan Timur,143534,4715,126232
18085,8/19/2021,Kalimantan Utara,29292,601,21912
18086,8/19/2021,Kepulauan Bangka Belitung,43247,1055,36940
18087,8/19/2021,Kepulauan Riau,50890,1528,47092
18088,8/19/2021,Lampung,43770,3157,34737
18089,8/19/2021,Maluku,14177,242,11741
18090,8/19/2021,Maluku Utara,11326,279,9889
18091,8/19/2021,Nusa Tenggara Barat,24073,654,21827
18092,8/19/2021,Nusa Tenggara Timur,55523,1075,47157
18093,8/19/2021,Papua,30893,500,18616
18094,8/19/2021,Papua Barat,21752,328,19789
18095,8/19/2021,Riau,117627,3365,104072
18096,8/19/2021,Sulawesi Barat,10845,242,8946
18097,8/19/2021,Sulawesi Selatan,99789,1803,86321
18098,8/19/2021,Sulawesi Tengah,37751,1153,26773
18099,8/19/2021,Sulawesi Tenggara,19002,459,16023
18100,8/19/2021,Sulawesi Utara,30393,883,23981
18101,8/19/2021,Sumatera Barat,83030,1855,71744
18102,8/19/2021,Sumatera Selatan,55851,2674,46561
18103,8/19/2021,Sumatera Utara,85400,2040,56445
18104,8/20/2021,Aceh,29361,1245,21984
18105,8/20/2021,Bali,100708,3006,87099
18106,8/20/2021,Banten,126318,2550,116940
18107,8/20/2021,Bengkulu,21801,374,17963
18108,8/20/2021,DKI Jakarta,844341,13160,822512
18109,8/20/2021,Daerah Istimewa Yogyakarta,142895,4508,118230
18110,8/20/2021,Gorontalo,10677,371,8852
18111,8/20/2021,Indonesia,3950304,123981,3499037
18112,8/20/2021,Jambi,26408,602,21570
18113,8/20/2021,Jawa Barat,666161,12061,601576
18114,8/20/2021,Jawa Tengah,460102,27073,402813
18115,8/20/2021,Jawa Timur,368944,26347,316945
18116,8/20/2021,Kalimantan Barat,33372,835,29678
18117,8/20/2021,Kalimantan Selatan,61811,1925,48713
18118,8/20/2021,Kalimantan Tengah,41421,1223,34797
18119,8/20/2021,Kalimantan Timur,144455,4759,127666
18120,8/20/2021,Kalimantan Utara,29650,610,22329
18121,8/20/2021,Kepulauan Bangka Belitung,43687,1071,37521
18122,8/20/2021,Kepulauan Riau,51093,1544,47306
18123,8/20/2021,Lampung,44141,3191,35166
18124,8/20/2021,Maluku,14194,242,11874
18125,8/20/2021,Maluku Utara,11344,279,9953
18126,8/20/2021,Nusa Tenggara Barat,24272,662,21975
18127,8/20/2021,Nusa Tenggara Timur,56014,1086,48365
18128,8/20/2021,Papua,31029,500,18677
18129,8/20/2021,Papua Barat,21805,328,19906
18130,8/20/2021,Riau,118391,3395,105261
18131,8/20/2021,Sulawesi Barat,10934,246,9054
18132,8/20/2021,Sulawesi Selatan,100474,1824,87376
18133,8/20/2021,Sulawesi Tengah,38346,1170,27614
18134,8/20/2021,Sulawesi Tenggara,19064,464,16139
18135,8/20/2021,Sulawesi Utara,30624,885,24430
18136,8/20/2021,Sumatera Barat,83419,1872,72426
18137,8/20/2021,Sumatera Selatan,56114,2698,47030
18138,8/20/2021,Sumatera Utara,86881,2060,57757
18139,8/21/2021,Aceh,29743,1274,22240
18140,8/21/2021,Bali,101557,3063,88296
18141,8/21/2021,Banten,126692,2556,117092
18142,8/21/2021,Bengkulu,21872,391,18066
18143,8/21/2021,DKI Jakarta,845232,13173,823424
18144,8/21/2021,Daerah Istimewa Yogyakarta,143825,4537,120771
18145,8/21/2021,Gorontalo,10724,380,8972
18146,8/21/2021,Indonesia,3967048,125342,3522048
18147,8/21/2021,Jambi,26729,606,21701
18148,8/21/2021,Jawa Barat,667909,12404,603456
18149,8/21/2021,Jawa Tengah,461346,27388,404365
18150,8/21/2021,Jawa Timur,371066,26549,320307
18151,8/21/2021,Kalimantan Barat,33637,877,30205
18152,8/21/2021,Kalimantan Selatan,62516,1952,49344
18153,8/21/2021,Kalimantan Tengah,41600,1228,35151
18154,8/21/2021,Kalimantan Timur,145112,4796,128888
18155,8/21/2021,Kalimantan Utara,29891,615,22712
18156,8/21/2021,Kepulauan Bangka Belitung,44080,1084,38004
18157,8/21/2021,Kepulauan Riau,51296,1558,47540
18158,8/21/2021,Lampung,44460,3209,35607
18159,8/21/2021,Maluku,14205,245,11972
18160,8/21/2021,Maluku Utara,11379,283,10019
18161,8/21/2021,Nusa Tenggara Barat,24406,666,22146
18162,8/21/2021,Nusa Tenggara Timur,56391,1094,48962
18163,8/21/2021,Papua,31216,503,18726
18164,8/21/2021,Papua Barat,21827,332,20285
18165,8/21/2021,Riau,119001,3438,106378
18166,8/21/2021,Sulawesi Barat,11043,255,9175
18167,8/21/2021,Sulawesi Selatan,101025,1845,88348
18168,8/21/2021,Sulawesi Tengah,38892,1199,28191
18169,8/21/2021,Sulawesi Tenggara,19122,465,16299
18170,8/21/2021,Sulawesi Utara,30839,890,24805
18171,8/21/2021,Sumatera Barat,83951,1883,73160
18172,8/21/2021,Sumatera Selatan,56350,2714,47497
18173,8/21/2021,Sumatera Utara,88070,2099,58589
18174,8/22/2021,Aceh,30077,1298,22418
18175,8/22/2021,Bali,102140,3115,89351
18176,8/22/2021,Banten,126906,2558,117954
18177,8/22/2021,Bengkulu,21985,391,18255
18178,8/22/2021,DKI Jakarta,845934,13201,824323
18179,8/22/2021,Daerah Istimewa Yogyakarta,144608,4576,121896
18180,8/22/2021,Gorontalo,10811,386,9149
18181,8/22/2021,Indonesia,3979456,126372,3546324
18182,8/22/2021,Jambi,26927,616,22293
18183,8/22/2021,Jawa Barat,669101,12465,605283
18184,8/22/2021,Jawa Tengah,462166,27705,405750
18185,8/22/2021,Jawa Timur,372367,26752,322993
18186,8/22/2021,Kalimantan Barat,33882,890,30830
18187,8/22/2021,Kalimantan Selatan,62926,1980,50025
18188,8/22/2021,Kalimantan Tengah,41890,1233,35389
18189,8/22/2021,Kalimantan Timur,145711,4822,130619
18190,8/22/2021,Kalimantan Utara,30074,624,23170
18191,8/22/2021,Kepulauan Bangka Belitung,44381,1098,38447
18192,8/22/2021,Kepulauan Riau,51315,1565,47787
18193,8/22/2021,Lampung,44703,3263,36024
18194,8/22/2021,Maluku,14212,245,12122
18195,8/22/2021,Maluku Utara,11395,286,10155
18196,8/22/2021,Nusa Tenggara Barat,24601,670,22395
18197,8/22/2021,Nusa Tenggara Timur,56686,1103,49583
18198,8/22/2021,Papua,31290,503,18785
18199,8/22/2021,Papua Barat,21836,334,20621
18200,8/22/2021,Riau,119569,3467,107048
18201,8/22/2021,Sulawesi Barat,11126,258,9279
18202,8/22/2021,Sulawesi Selatan,101436,1865,89570
18203,8/22/2021,Sulawesi Tengah,39210,1220,28945
18204,8/22/2021,Sulawesi Tenggara,19175,467,16423
18205,8/22/2021,Sulawesi Utara,31092,894,25319
18206,8/22/2021,Sumatera Barat,84281,1887,74768
18207,8/22/2021,Sumatera Selatan,56525,2735,48375
18208,8/22/2021,Sumatera Utara,89072,2118,59620
18209,8/23/2021,Aceh,30306,1320,22705
18210,8/23/2021,Bali,102574,3181,90363
18211,8/23/2021,Banten,127030,2568,118914
18212,8/23/2021,Bengkulu,22040,396,18697
18213,8/23/2021,DKI Jakarta,846419,13221,824963
18214,8/23/2021,Daerah Istimewa Yogyakarta,145115,4615,123450
18215,8/23/2021,Gorontalo,10850,390,9211
18216,8/23/2021,Indonesia,3989060,127214,3571082
18217,8/23/2021,Jambi,26989,629,22567
18218,8/23/2021,Jawa Barat,670584,12502,606885
18219,8/23/2021,Jawa Tengah,462964,27801,406735
18220,8/23/2021,Jawa Timur,373440,26940,326275
18221,8/23/2021,Kalimantan Barat,34064,902,31248
18222,8/23/2021,Kalimantan Selatan,63223,1993,50843
18223,8/23/2021,Kalimantan Tengah,42069,1249,35893
18224,8/23/2021,Kalimantan Timur,146198,4851,131559
18225,8/23/2021,Kalimantan Utara,30255,634,23724
18226,8/23/2021,Kepulauan Bangka Belitung,44572,1117,38966
18227,8/23/2021,Kepulauan Riau,51397,1572,47969
18228,8/23/2021,Lampung,44947,3320,36377
18229,8/23/2021,Maluku,14222,245,12466
18230,8/23/2021,Maluku Utara,11468,291,10301
18231,8/23/2021,Nusa Tenggara Barat,24756,681,22622
18232,8/23/2021,Nusa Tenggara Timur,56909,1115,50420
18233,8/23/2021,Papua,31391,503,18859
18234,8/23/2021,Papua Barat,21859,335,20752
18235,8/23/2021,Riau,119924,3497,108081
18236,8/23/2021,Sulawesi Barat,11140,264,9389
18237,8/23/2021,Sulawesi Selatan,101615,1885,90750
18238,8/23/2021,Sulawesi Tengah,39541,1235,29574
18239,8/23/2021,Sulawesi Tenggara,19245,470,16496
18240,8/23/2021,Sulawesi Utara,31150,901,26084
18241,8/23/2021,Sumatera Barat,84361,1906,75418
18242,8/23/2021,Sumatera Selatan,56802,2758,49072
18243,8/23/2021,Sumatera Utara,89586,2140,61830
18244,8/24/2021,Aceh,30660,1333,23042
18245,8/24/2021,Bali,103508,3225,91331
18246,8/24/2021,Banten,127390,2577,119234
18247,8/24/2021,Bengkulu,22078,399,18984
18248,8/24/2021,DKI Jakarta,846903,13231,825489
18249,8/24/2021,Daerah Istimewa Yogyakarta,145863,4654,125173
18250,8/24/2021,Gorontalo,10912,392,9360
18251,8/24/2021,Indonesia,4008166,128252,3606164
18252,8/24/2021,Jambi,27148,634,22914
18253,8/24/2021,Jawa Barat,675838,12816,621117
18254,8/24/2021,Jawa Tengah,464210,27917,407675
18255,8/24/2021,Jawa Timur,375140,27124,329590
18256,8/24/2021,Kalimantan Barat,34347,914,31751
18257,8/24/2021,Kalimantan Selatan,63742,2007,51370
18258,8/24/2021,Kalimantan Tengah,42296,1258,36095
18259,8/24/2021,Kalimantan Timur,146989,4889,132648
18260,8/24/2021,Kalimantan Utara,30497,646,24106
18261,8/24/2021,Kepulauan Bangka Belitung,45041,1132,39305
18262,8/24/2021,Kepulauan Riau,51517,1578,48167
18263,8/24/2021,Lampung,45176,3358,36794
18264,8/24/2021,Maluku,14232,249,12796
18265,8/24/2021,Maluku Utara,11517,291,10355
18266,8/24/2021,Nusa Tenggara Barat,24954,690,22841
18267,8/24/2021,Nusa Tenggara Timur,57494,1126,51337
18268,8/24/2021,Papua,31543,504,18907
18269,8/24/2021,Papua Barat,21901,336,21014
18270,8/24/2021,Riau,120487,3522,109076
18271,8/24/2021,Sulawesi Barat,11243,275,9546
18272,8/24/2021,Sulawesi Selatan,102165,1896,91745
18273,8/24/2021,Sulawesi Tengah,40114,1250,30540
18274,8/24/2021,Sulawesi Tenggara,19329,472,16621
18275,8/24/2021,Sulawesi Utara,31333,904,26545
18276,8/24/2021,Sumatera Barat,84752,1917,75842
18277,8/24/2021,Sumatera Selatan,57075,2781,49595
18278,8/24/2021,Sumatera Utara,90721,2175,63773
18279,8/25/2021,Aceh,31028,1352,23295
18280,8/25/2021,Bali,104254,3270,92169
18281,8/25/2021,Banten,127745,2585,119769
18282,8/25/2021,Bengkulu,22153,404,19188
18283,8/25/2021,DKI Jakarta,847692,13240,826212
18284,8/25/2021,Daerah Istimewa Yogyakarta,146736,4693,126380
18285,8/25/2021,Gorontalo,10960,396,9523
18286,8/25/2021,Indonesia,4026837,129293,3639867
18287,8/25/2021,Jambi,27422,648,23137
18288,8/25/2021,Jawa Barat,681301,13086,634595
18289,8/25/2021,Jawa Tengah,465027,28019,409196
18290,8/25/2021,Jawa Timur,376759,27324,332283
18291,8/25/2021,Kalimantan Barat,34686,921,32264
18292,8/25/2021,Kalimantan Selatan,64208,2056,52048
18293,8/25/2021,Kalimantan Tengah,42482,1261,36422
18294,8/25/2021,Kalimantan Timur,147854,4929,133849
18295,8/25/2021,Kalimantan Utara,30781,652,24808
18296,8/25/2021,Kepulauan Bangka Belitung,45429,1154,39713
18297,8/25/2021,Kepulauan Riau,51602,1588,48420
18298,8/25/2021,Lampung,45465,3377,37123
18299,8/25/2021,Maluku,14265,249,13043
18300,8/25/2021,Maluku Utara,11561,292,10441
18301,8/25/2021,Nusa Tenggara Barat,25156,698,23085
18302,8/25/2021,Nusa Tenggara Timur,57859,1128,51924
18303,8/25/2021,Papua,31657,505,18949
18304,8/25/2021,Papua Barat,21956,338,21134
18305,8/25/2021,Riau,120996,3553,109954
18306,8/25/2021,Sulawesi Barat,11287,281,9676
18307,8/25/2021,Sulawesi Selatan,102730,1928,92383
18308,8/25/2021,Sulawesi Tengah,40617,1270,31515
18309,8/25/2021,Sulawesi Tenggara,19431,476,16758
18310,8/25/2021,Sulawesi Utara,31576,906,26965
18311,8/25/2021,Sumatera Barat,85132,1931,76334
18312,8/25/2021,Sumatera Selatan,57242,2800,49990
18313,8/25/2021,Sumatera Utara,91741,2203,65787
18314,8/26/2021,Aceh,31389,1369,23476
18315,8/26/2021,Bali,104819,3321,93119
18316,8/26/2021,Banten,127984,2592,120679
18317,8/26/2021,Bengkulu,22244,405,19500
18318,8/26/2021,DKI Jakarta,848266,13250,827241
18319,8/26/2021,Daerah Istimewa Yogyakarta,147531,4708,127763
18320,8/26/2021,Gorontalo,11020,401,9593
18321,8/26/2021,Indonesia,4043736,130182,3669966
18322,8/26/2021,Jambi,27583,659,23771
18323,8/26/2021,Jawa Barat,686360,13321,645091
18324,8/26/2021,Jawa Tengah,465839,28095,410404
18325,8/26/2021,Jawa Timur,378113,27472,334911
18326,8/26/2021,Kalimantan Barat,35003,934,32678
18327,8/26/2021,Kalimantan Selatan,64681,2080,53016
18328,8/26/2021,Kalimantan Tengah,42650,1266,36804
18329,8/26/2021,Kalimantan Timur,148491,4965,134737
18330,8/26/2021,Kalimantan Utara,30989,653,25012
18331,8/26/2021,Kepulauan Bangka Belitung,45774,1168,40046
18332,8/26/2021,Kepulauan Riau,51738,1594,48595
18333,8/26/2021,Lampung,45669,3409,37447
18334,8/26/2021,Maluku,14273,249,13252
18335,8/26/2021,Maluku Utara,11616,295,10622
18336,8/26/2021,Nusa Tenggara Barat,25299,699,23314
18337,8/26/2021,Nusa Tenggara Timur,58242,1129,52352
18338,8/26/2021,Papua,31805,505,18985
18339,8/26/2021,Papua Barat,22092,340,21251
18340,8/26/2021,Riau,121550,3583,110536
18341,8/26/2021,Sulawesi Barat,11352,284,9780
18342,8/26/2021,Sulawesi Selatan,103178,1940,93082
18343,8/26/2021,Sulawesi Tengah,41088,1294,32339
18344,8/26/2021,Sulawesi Tenggara,19488,479,16895
18345,8/26/2021,Sulawesi Utara,31779,920,27243
18346,8/26/2021,Sumatera Barat,85615,1942,77101
18347,8/26/2021,Sumatera Selatan,57452,2821,50728
18348,8/26/2021,Sumatera Utara,92716,2254,67273
18349,8/27/2021,Aceh,31777,1385,23588
18350,8/27/2021,Bali,105377,3366,93804
18351,8/27/2021,Banten,128250,2598,121103
18352,8/27/2021,Bengkulu,22318,430,19546
18353,8/27/2021,DKI Jakarta,848901,13259,827594
18354,8/27/2021,Daerah Istimewa Yogyakarta,148219,4729,128877
18355,8/27/2021,Gorontalo,11075,405,9711
18356,8/27/2021,Indonesia,4056354,130781,3689256
18357,8/27/2021,Jambi,27712,666,24071
18358,8/27/2021,Jawa Barat,687709,13346,647651
18359,8/27/2021,Jawa Tengah,466907,28142,411447
18360,8/27/2021,Jawa Timur,379522,27630,337285
18361,8/27/2021,Kalimantan Barat,35270,950,33083
18362,8/27/2021,Kalimantan Selatan,64934,2104,53941
18363,8/27/2021,Kalimantan Tengah,42832,1275,37005
18364,8/27/2021,Kalimantan Timur,149014,4995,136002
18365,8/27/2021,Kalimantan Utara,31356,661,25249
18366,8/27/2021,Kepulauan Bangka Belitung,46086,1184,40461
18367,8/27/2021,Kepulauan Riau,51852,1602,48631
18368,8/27/2021,Lampung,45895,3417,37701
18369,8/27/2021,Maluku,14282,250,13482
18370,8/27/2021,Maluku Utara,11674,296,10647
18371,8/27/2021,Nusa Tenggara Barat,25490,703,23494
18372,8/27/2021,Nusa Tenggara Timur,58566,1139,52730
18373,8/27/2021,Papua,31920,508,19090
18374,8/27/2021,Papua Barat,22133,341,21414
18375,8/27/2021,Riau,122068,3603,110957
18376,8/27/2021,Sulawesi Barat,11377,286,9907
18377,8/27/2021,Sulawesi Selatan,103560,1951,93480
